###❝Raíz en esperanto❞,Las líneas marcadas como ❝(exactamente igual) raíz en esperanto❞ tienen la misma prioridad que aquellas con una cadena correspondiente para reemplazo  pero en realidad indican que no se realiza ningún reemplazo de caracteres (kanji).
social,social
subtil,sutil
tragik,trágico
absolut,absoluto
kontant,efectivo
popular,popular
relativ,relativo
sin/don##,sin/don##
solidar,solidario
vegetar,vegetariano
familiar,familiar
grandioz,magnífico
kolektiv,colectivo
sin/gard##,sin/gard##
kompetent,capaz
universal,universal
kvit,saldado
miop,miope
punc,rojo vivo
ranc,rancio
ĉast,casto
ekstr,extra
masiv,masivo
antikv,antiguo
arogant,arrogante
konform,conforme
trivial,trivial
elokvent,elocuente
kriminal,delictivo
predikat,predicado
akut,agudo
dual,dual
hirt,erizado
kalv,calvo
banal,trillado
cinik,cínico
gotik,gótico
inert,inactivo
obtuz,romo
okult,oculto
pasiv,pasivo
rigor,estricto
stoik,estoico
analog,análogo
anonim,anónimo
arkaik,arcaico
diafan,translúcido
efemer,efímero
erotik,erótico
fiktiv,ficticio
formal,formal
frivol,frívolo
intens,intenso
invers,inverso
konciz,conciso
konkav,cóncavo
mistik,místico
neŭtr,neutro
vulgar,vulgar
akcesor,secundario
apokrif,falso
arĥaik,arcaico
burlesk,burlesco
decimal,decimal
diskret,discreto
fanatik,fanático
grotesk,grotesco
konkret,concreto
kontinu,continuo
liberal,liberal
monoton,monótono
negativ,negativo
nominal,nominal
pozitiv,positivo
radikal,radical
skeptik,escéptico
solvent,solvente
abstrakt,abstracto
aŭtonom,autónomo
eventual,posible
inkluziv,incluido
neŭtral,neutral
objektiv,objetivo
ortodoks,ortodoxo
primitiv,primitivo
provizor,provisional
racional,racional
romantik,romántico
sinoptik,resumido
spontane,espontáneo
aŭtentik,auténtico
definitiv,definitivo
ekskluziv,exclusivo
korelativ,correlativo
respektiv,respectivo
subjektiv,subjetivo
transitiv,transitivo
spekulativ,especulativo
impertinent,Impertinente
konservativ,conservador
sentimental,sentimental
dek,diez
mil,mil
sep,siete
ses,seis
tri,tercero
unu,uno
cent,cien
kvar,cuatro
kvin,cinco
naŭ,nueve
aŭ,o
nek,ni
sed,pero
kvankam,aunque
plus,más
minus,menos
ĉe,en
kun,con
per,mediante
pri,sobre
pro,por
sen,sin
sub,bajo
sur,sobre
tra,a través de
apud,junto a
krom,además
laŭ,según
post,después
inter,entre
super,encima de
trans,al otro lado de
antaŭ,antes
ekster,fuera de
preter,más allá
kontraŭ,en contra de
malgraŭ,a pesar de
ĝi,su
ili,su
kio,qué
oni,uno
ŝi,ella
tio,eso
ĉio,todo
nenio,nada
tio ĉi##,tio ĉi##
dis,separar
mal,opuesto
ĉef,principal
eks,ex-
mis,erróneo
pra,antiguo
dev,deber
dir,decir
don,dar
est,ser
far,hacer
fin,acabar
hav,tener
kon,conocer
leg,leer
lev,elevar
met,poner
mov,mover
pet,pedir
pov,poder
rid,reír
sci,saber
sid,sentarse
ten,sujetar
ven,venir
vid,ver
viv,vivo
vol,querer
ĝoj,alegrar
help,ayudar
kred,creer
lern,aprender
loĝ,habitar
mort,morir
okaz,suceder
port,llevar
pren,tomar
sekv,seguir
send,enviar
star,estar
dezir,desear
labor,trabajar
milit,guerrear
montr,mostrar
parol,hablar
ricev,recibir
skrib,escribir
ŝajn,parecer
vetur,viajar
demand,preguntar
komenc,iniciar
kompren,entender
respond,responder
bat,golpear
fal,caer
kri,gritar
kur,correr
las,dejar
lum,brillar
mir,asombrar
pag,pagar
pas,pasar
reg,gobernar
son,sonar
tim,temer
tir,tirar
aŭd,oír
brul,arder
dank,agradecer
dorm,dormir
ferm,cerrar
flug,volar
halt,parar
ĵet,lanzar
kant,cantar
kost,costar
mank,faltar
nask,parir
okup,ocupar
pens,pensar
perd,perder
prem,oprimir
prov,probar
sent,sentir
turn,girar
aĉet,comprar
atend,esperar
bezon,necesitar
kresk,crecer
manĝ,comer
memor,recordar
serĉ,buscar
trink,beber
konsil,aconsejar
permes,permitir
postul,exigir
rakont,narrar
rigard,ver
rimark,notar
ŝanĝ,cambiar
vojaĝ,viajar
konstru,construir
prezent,ofrecer
renkont,encontrar
bru,ruido
dub,dudar
lav,lavar
lud,jugar
pen,esforzarse
vek,despertar
vok,llamar
aper,aparecer
bril,brillar
erar,errar
fest,festejar
frap,golpear
gajn,ganar
kapt,capturar
kaŝ,ocultar
kovr,cubrir
kuir,cocinar
kuŝ,yacer
paŝ,andar
plor,llorar
romp,romper
salt,saltar
serv,atender
tuŝ,tocar
vend,vender
zorg,cuidar
batal,luchar
elekt,elegir
esper,esperar
koler,enojado
mezur,medir
opini,opinar
ordon,mandar
plend,quejarse
ripoz,descansar
salut,saludar
sufer,sufrir
akcept,aceptar
forges,olvidar
kalkul,calcular
komerc,comerciar
konduk,guiar
pardon,perdonar
silent,callado
tranĉ,cortar
konsent,acordar
aŭskult,escuchar
ban,bañar
flu,fluir
kre,crear
mok,burlar
amuz,divertir
ĉes,parar
efik,eficaz
gard,vigilar
juĝ,juzgar
klin,inclinar
pend,colgar
puŝ,empujar
spir,respirar
stud,estudiar
ŝat,valorar
tond,cortar
traf,acertar
ating,lograr
decid,decidir
estim,respetar
invit,invitar
kurac,curar
marŝ,marchar
plaĉ,gustar
ripet,repetir
ŝlos,cerrar
ŝtel,robar
vizit,visitar
aranĝ,organizar
ekzist,existir
instru,enseñar
intenc,intencionar
kompat,compadecer
prefer,preferir
prepar,preparar
promen,pasear
promes,prometer
sukces,éxito
konserv,guardar
bol,hervir
kis,besar
obe,obedecer
paf,disparar
pel,empujar
pik,picar
pun,castigar
sav,rescatar
tus,toser
akir,obtener
apog,apoyar
atak,atacar
bala,barrer
blov,soplar
ĉas,cazar
danc,bailar
eduk,educar
evit,evitar
fleg,cuidar
glit,resbalar
gvid,guiar
ĝen,molestar
hejt,calentar
hont,avergonzar
imag,imaginar
imit,imitar
komb,peinar
mend,pedir
miks,mezclar
naĝ,nadar
plug,arar
pres,imprimir
soif,sediento
spez,transaccionar
ŝir,rasgar
trem,temblar
trov,encontrar
venk,vencer
viŝ,borrar
volv,enrollar
anonc,anunciar
aprob,aprobar
avert,advertir
merit,merecer
minac,amenazar
pentr,pintar
posed,poseer
preĝ,rezar
rifuz,rechazar
rilat,relacionar
ripar,reparar
skrap,raspar
ŝerc,bromear
tromp,engañar
defend,defender
desegn,dibujar
esting,apagar
inform,informar
kompar,comparar
kondut,comportarse
konfes,confesar
konsci,consciente
kultur,cultivar
mensog,mentir
rezult,resultar
rikolt,cosechar
streĉ,tensar
ŝovel,pala
akompan,acompañar
aparten,pertenecer
bedaŭr,lamentar
konsist,constar
organiz,organizar
progres,avanzar
respekt,respetar
riproĉ,reprochar
diferenc,diferir
rekomend,recomendar
korespond,corresponder
enu,aburrir
fid,confiar
ĝu,gozar
hak,cortar
log,atraer
pek,pecar
pes,pesar
raz,afeitar
dron,ahogar
fajf,silbar
fand,fundir
farm,cultivar
fart,estar
frot,frotar
ĝem,gemir
krev,reventar
kudr,coser
mord,morder
muel,moler
nutr,alimentar
odor,oler
rajd,montar
solv,resolver
taks,evaluar
teks,tejer
tent,tentar
urĝ,urgir
babil,charlar
detru,destruir
difin,definir
distr,distraer
diven,adivinar
divid,dividir
etend,extender
evolu,evolucionar
forĝ,forjar
frand,saborear
grimp,trepar
hezit,dudar
kroĉ,enganchar
laŭd,alabar
mason,construir
ofert,ofrecer
ornam,adornar
petol,juguetear
sonĝ,soñar
stern,extender
supoz,suponer
ŝirm,proteger
ŝpar,ahorrar
ŝtop,taponar
ŝuld,deber
ŝvel,hinchar
toler,aguantar
verŝ,verter
aspekt,parecer
daŭr/ig##,daŭr/ig##
difekt,dañar
diskut,discutir
domaĝ,lamentar
ekscit,emocionar
ekzerc,entrenar
esplor,investigar
esprim,expresar
konsol,consolar
murmur,murmurar
prezid,presidir
signif,significar
skulpt,esculpir
traduk,traducir
ekskurs,excursión
ekzamen,examinar
komunik,comunicar
koncern,afectar
konstat,constatar
protekt,proteger
protest,protestar
renvers,volcar
surpriz,sorprender
konsider,considerar
persekut,perseguir
reprezent,representar
bak,hornear
ben,bendecir
boj,ladrar
bor,perforar
ced,ceder
cit,citar
lek,lamer
rab,robar
rav,encantar
rem,remar
rev,soñar
seg,serrar
sku,sacudir
ted,aburrir
teg,cubrir
abon,suscribir
dung,contratar
envi,envidiar
flar,oler
fond,fundar
frit,freír
friz,rizar
gest,gesticular
glad,planchar
glut,tragar
ĵur,jurar
kned,amasar
maĉ,masticar
melk,ordeñar
migr,migrar
munt,montar
ofer,ofrecer
pent,arrepentirse
pruv,probar
pump,bombear
putr,podrir
ramp,arrastrarse
risk,arriesgar
ronk,roncar
rost,asar
sven,desmayar
ŝov,empujar
ŝut,verter
tajl,cortar
tord,torcer
tren,arrastrar
vari,variar
velk,marchitar
adici,sumar
admir,admirar
admon,amonestar
adopt,adoptar
akcel,acelerar
atest,certificar
ĉerp,extraer
degel,derretir
deleg,delegar
fleks,doblar
flirt,coquetear
hered,heredar
influ,influir
kares,acariciar
medit,meditar
naŭz,asquear
osced,bostezar
paŝt,pastorear
paŭz,pausa
pinĉ,pellizcar
plekt,trenzar
regal,agasajar
ribel,rebelarse
sopir,añorar
sorĉ,hechizar
strik,huelga
sufok,asfixiar
sving,agitar
ŝarg,cargar
ŝmir,untar
trakt,manejar
tremp,sumergir
afrank,franquear
asekur,asegurar
balanc,balancear
barakt,luchar
dediĉ,dedicar
deklar,declarar
destin,asignar
disput,discutir
escept,excluir
festen,fiesta
frakas,romper
gratul,felicitar
ilustr,ilustrar
import,importar
insist,insistir
instal,instalar
instig,incitar
insult,insultar
komand,ordenar
komisi,encargar
konfid,confiar
konfit,conservar
konfuz,confundir
konkur,competir
kritik,criticar
observ,observar
penetr,penetrar
perfid,traicionar
proced,proceder
raport,informar
reklam,anunciar
rezign,abandonar
rezist,resistir
rifuĝ,refugiarse
brak/um##,brak/um##
civiliz,civilizar
ĉagren,irritar
de/pend##,de/pend##
disting,distinguir
eksplod,explotar
garanti,garantizar
komplez,amable
kondamn,culpar
konfirm,confirmar
konjekt,adivinar
konklud,concluir
kontrol,verificar
konvink,convencer
operaci,operar
plen/um##,plen/um##
pretend,afirmar
suspekt,sospechar
turment,atormentar
distribu,repartir
fanfaron,jactarse
kontrakt,contratar
mastr/um##,mastr/um##
prokrast,aplazar
administr,gestionar
el/turn/iĝ##,el/turn/iĝ##
entrepren,emprender
dec,apto
juk,picar
lul,acunar
vad,vadear
vag,vagar
vet,apostar
vom,vomitar
zum,zumbar
ador,adorar
agit,incitar
akuz,acusar
alud,insinuar
bapt,bautizar
bind,encuadernar
blek,bramar
bred,criar
buĉ,matar
ĉif,arrugar
dikt,dictar
dres,domar
ekip,equipar
est/ig##,est/ig##
fast,ayunar
flat,halagar
flik,remendar
fuĝ,huir
fuŝ,estropear
garn,adornar
grat,rascar
hav/ig##,hav/ig##
izol,aislar
jung,unir
lukt,luchar
muĝ,bramar
opon,oponer
palp,tocar
pekl,encurtir
pere,perecer
pli/ig##,pli/ig##
sark,desherbar
sekc,cortar
sorb,absorber
spit,desafiar
suĉ,chupar
svat,emparejar
tajp,teclear
tern,estornudar
tikl,cosquillear
tint,tintinear
trik,tejer
trud,imponer
vart,cuidar
adapt,adaptar
aplik,aplicar
asert,afirmar
asist,ayudar
balot,votar
ĉe/est##,ĉe/est##
delir,delirar
depon,depositar
deput,delegar
enket,encuestar
eskap,huir
falĉ,cortar
flagr,parpadear
for/est##,for/est##
grinc,chirriar
ignor,ignorar
impet,impulsar
incit,provocar
indik,indicar
insid,tramar
inund,inundar
kraĉ,escupir
liver,entregar
menci,mencionar
modif,modificar
ofend,insultar
rezon,razonar
rivel,revelar
start,iniciar
susur,susurrar
ŝpin,hilar
trejn,entrenar
venĝ,vengar
abstin,abstenerse
aflikt,afligir
altern,alternar
balbut,tartamudear
cirkul,circular
deĵor,servir
denunc,acusar
de/ten##,de/ten##
dev/ont/ig##,dev/ont/ig##
digest,digerir
dispon,usar
dorlot,mimar
eksped,enviar
el/don##,el/don##
establ,fundar
flustr,susurrar
grimac,hacer mueca
grumbl,gruñir
implik,enredar
indign,indignarse
indulg,perdonar
infekt,infectar
injekt,inyectar
inspir,inspirar
invent,inventar
klopod,esforzarse
kolizi,chocar
kombin,combinar
kompon,componer
konsum,consumir
korekt,corregir
lubrik,lubricar
manovr,maniobrar
plonĝ,zambullir
preleg,dar una charla
propon,proponer
provok,provocar
recenz,criticar
redakt,editar
redukt,reducir
revizi,revisar
ŝpruc,salpicar
aplaŭd,aplaudir
blasfem,blasfemar
bon/vol##,bon/vol##
brokant,revender
eksport,exportar
ekzekut,ejecutar
gust/um##,gust/um##
iniciat,iniciar
kalumni,difamar
kompens,compensar
komplik,complicar
kontest,disputar
manipul,manejar
neglekt,descuidar
persist,persistir
prononc,pronunciar
prosper,prosperar
reflekt,reflejar
re/form##,re/form##
subtrah,restar
ŝancel,tambalear
televid,ver televisión
determin,fijar
ekspluat,explotar
koncentr,concentrar
mistifik,engañar
preskrib,recetar
revoluci,revolucionar
riverenc,inclinarse
interpret,interpretar
kompromit,comprometer
multiplik,multiplicar
propagand,publicitar
konversaci,charlar
interpelaci,interpelar
erp,arar
kov,incubar
lut,soldar
pep,piar
tan,curtir
agac,irritar
brod,bordar
brog,escaldar
ĉiz,tallar
edif,edificar
fajl,limar
krak,chasquear
kroz,navegar
pist,triturar
rasp,rallar
rast,rastrillar
rigl,cerrar
rukt,eructar
sibl,silbar
skiz,bosquejar
sput,escupir
steb,coser
stuk,enlucir
ŝim,moho
torn,tornear
trot,trotar
urin,orinar
varb,reclutar
adult,adulterio
afekt,fingir
akuŝ,dar a luz
arest,detener
asign,asignar
atenc,atacar
draŝ,trillar
drink,beber mucho
ekzil,exiliar
filtr,filtrar
infuz,infundir
kribr,tamizar
parad,desfilar
rabot,cepillar
rafin,refinar
satur,saturar
sieĝ,sitio
skerm,esgrimir
strab,bizco
ŝmac,besar
uzurp,usurpar
veget,crecer
border,bordear
ĉikan,acosar
degrad,degradar
diboĉ,depravarse
distil,destilar
drapir,cubrir
gargar,enjuagar
gravur,grabar
guvern,tutorar
ilumin,iluminar
inokul,vacunar
intrig,tramar
ĵongl,malabarear
kartav,ronquear
kontuz,contundir
likvid,liquidar
makler,intermediar
plaŭd,chapotear
predik,predicar
rembur,acolchar
ventol,ventilar
deĉifr,descifrar
degener,degradar
diskont,descontar
ferment,fermentar
kalfatr,calafatear
kolport,vender
kompost,componer
konspir,conspirar
konvert,convertir
paraliz,paralizar
proklam,proclamar
singult,hipar
ĉarpent,construir
hipokrit,fingir
intermit,intermitente
konstern,alarmar
marĉand,regatear
kapitulac,rendirse
kaŭteriz,cauterizar
komentari,comentar
koment,comentar
poz,posar
vak,vacío
boks,boxear
ĝir,transferir
kirl,remover
klak,chasquear
kluk,cacarear
knar,chirriar
murd,matar
pled,apelar
sond,sondear
tatu,tatuar
abdik,abdicar
abort,abortar
agoni,agonizar
aklam,aclamar
amput,amputar
aneks,anexar
aspir,anhelar
deriv,derivar
feder,federar
impon,impresionar
invad,invadir
kaŭr,agacharse
klaĉ,chismear
kliŝ,estereotipar
kotiz,pagar cuota
marin,marinar
miaŭ,maullar
modul,modular
refut,refutar
rikan,burlarse
streb,esforzarse
svarm,abundar
ŝveb,flotar
absorb,absorber
akapar,acaparar
analiz,analizar
asimil,asimilar
asperg,rociar
atribu,atribuir
aŭgur,predecir
bojkot,boicotear
cenzur,censurar
dedukt,deducir
deklam,recitar
dekolt,escotar
indukt,inducir
kompil,compilar
konced,admitir
konker,conquistar
korupt,sobornar
kverel,discutir
lament,lamentar
narkot,drogar
stimul,estimular
strigl,cepillar
ŝrump,arrugarse
amortiz,amortizar
anticip,anticipar
apelaci,apelar
bankrot,quebrar
bombard,bombardear
emancip,liberar
inspekt,inspeccionar
katekiz,catequizar
koincid,coincidir
konfisk,confiscar
konsekr,consagrar
konsult,consultar
legitim,legitimar
mobiliz,movilizar
pilgrim,peregrinar
improviz,improvisar
inaŭgur,inaugurar
karambol,chocar
kateĥiz,catequizar
klasifik,clasificar
kontribu,contribuir
litograf,litografiar
prostitu,prostituir
centraliz,centralizar
stenograf,taquigrafiar
ekskomunik,excomulgar
karakteriz,caracterizar
aĵ,cosa
ant,presente
ebl,posible
iĝ,volverse
ind,valioso
int,perfecto
ism,-ismo
ist,profesional
obl,veces
ont,futuro
estr,jefe
aĉ,malo
ĉj##,ĉj##
end,necesario
ing,funda
ajn,cualquiera
ĉi##,ĉi##
eĉ##,eĉ##
for,lejos
iam,alguna vez
iom,algo
jam,ya
jen,aquí
jes,sí
kie,dónde
mem,auto
nun,ahora
nur,solo
pli,más
plu,más
tie,allí
tre,muy
tro,demasiado
tuj,inmediatamente
ĉie,en todas partes
ĵus,recién
kiam,cuándo
plej,más
tial,por eso
tiam,entonces
tiel,así
tiom,tanto
ĉiam,siempre
nenie,en ninguna parte
ankaŭ,también
neniam,nunca
baldaŭ,pronto
hieraŭ,ayer
hodiaŭ,hoy
morgaŭ,mañana
tie ĉi##,tie ĉi##
almenaŭ,al menos
ankoraŭ,aún
preskaŭ,casi
tiel ĉi##,tiel ĉi##
oft,frecuente
ial,por algo
iel,de alguna manera
volont,voluntariamente
des,más
neniom,nada
ĉial,por todo motivo
ĉiom,todo
ia/foj##,ia/foj##
nenial,sin razón
neniel,de ninguna manera
parker,de memoria
foj,ocasión
hom,humano
jar,año
kap,cabeza
kor,corazón
lok,lugar
man,mano
nom,nombre
tag,día
ter,tierra
vir,hombre
voj,camino
afer,asunto
amik,amigo
form,forma
kamp,campo
land,país
mond,mundo
naci,nación
patr,padre
temp,tiempo
vort,palabra
flank,lado
infan,niño/a
patr/in##,patr/in##
ĉambr,habitación
sinjor,señor
akv,agua
arb,árbol
art,arte
dom,casa
edz,esposo
fil,hijo
har,pelo
hor,hora
lit,cama
mar,mar
mon,dinero
mur,muro
pac,paz
pec,trozo
sun,sol
urb,ciudad
bild,imagen
bird,ave
buŝ,boca
frat,hermano
hejm,hogar
knab,chico
kort,patio
libr,libro
mont,montaña
okul,ojo
part,parte
pied,pie
pord,puerta
rajt,derecho
tabl,mesa
vent,viento
vest,ropa
fingr,dedo
frukt,fruto
kolor,color
leter,carta
lingv,idioma
maten,mañana
popol,pueblo
punkt,punto
rimed,medio
valor,valor
ĉeval,caballo
famili,familia
fraŭl,soltero
person,persona
semajn,semana
vesper,tarde
vizaĝ,cara
fenestr,ventana
aer,aire
aĝ,edad
cel,meta
fer,hierro
ide,idea
kat,gato
kol,cuello
mez,medio
naz,nariz
nub,nube
ord,orden
pan,pan
roz,rosa
best,animal
bord,orilla
brak,brazo
dent,diente
fajr,fuego
fiŝ,pez
flor,flor
glas,vaso
hund,perro
korp,cuerpo
lakt,leche
lign,madera
lini,línea
mark,marca
neĝ,nieve
nokt,noche
onkl,tío
orel,oreja
plum,pluma
pluv,lluvia
rond,redondo
sang,sangre
seĝ,silla
spec,tipo
stat,estado
supr,cima
ŝip,barco
vitr,vidrio
angul,esquina
daŭr,continuación
dolor,dolor
gazet,revista
kaŭz,causa
kutim,hábito
minut,minuto
monat,mes
natur,natural
nombr,número
paper,papel
plank,suelo
river,río
somer,verano
staci,estación
strat,calle
suker,azúcar
ŝton,piedra
vagon,vagón
veter,clima
vintr,invierno
aŭtun,otoño
ĉapel,sombrero
direkt,dirección
kolekt,colección
moment,instante
plezur,placer
vilaĝ,pueblo
ekzempl,ejemplo
ĝarden,jardín
histori,historia
printemp,primavera
bov,vaca
ink,tinta
kaf,café
kok,pollo
kuk,pastel
kuz,primo
lag,lago
lim,límite
lun,luna
maj,mayo
pak,paquete
sak,bolsa
sum,suma
tru,agujero
vin,vino
anim,alma
azen,burro
benk,banco
dors,espalda
foli,hoja
font,fuente
fund,fondo
genu,rodilla
gren,grano
grup,grupo
herb,hierba
juli,julio
juni,junio
kart,tarjeta
klas,clase
korb,cesta
kruc,cruz
krur,pierna
lang,lengua
leĝ,ley
lund,lunes
mard,martes
mart,marzo
ofic,cargo
ombr,sombra
paĝ,página
pork,cerdo
poŝ,bolsillo
radi,rayo
reĝ,rey
senc,significado
stel,estrella
ŝaf,oveja
verk,obra
voĉ,voz
adres,dirección
april,abril
brust,pecho
buter,mantequilla
donac,regalo
glaci,hielo
kuler,cuchara
mastr,amo
muzik,música
numer,número
poŝt,correo
prunt,préstamo
sabat,sábado
ŝtat,estado
ŝtup,escalón
teler,plato
terur,terror
vapor,vapor
insekt,bicho
januar,enero
ĵaŭd,jueves
kovert,sobre
krajon,lápiz
manier,modo
objekt,objeto
oktobr,octubre
plafon,techo
region,región
religi,religión
spirit,mente
arĝent,plata
danĝer,peligro
decembr,diciembre
dimanĉ,domingo
februar,febrero
horloĝ,reloj
merkred,miércoles
novembr,noviembre
produkt,producto
vendred,viernes
septembr,septiembre
bar,obstáculo
bek,pico
fak,especialidad
fum,humo
gas,gas
gut,gota
jak,chaqueta
kel,sótano
kuv,tina
lip,labio
nep,nieto
nev,sobrino
not,nota
ole,aceite
ond,ola
ost,hueso
par,par
pom,manzana
pot,olla
rad,rueda
ret,red
sal,sal
sap,jabón
sem,semilla
sud,sur
sup,sopa
ŝu,zapato
tas,taza
tol,lino
tuk,tela
ung,uña
val,valle
vic,fila
barb,barba
bros,cepillo
fakt,hecho
flag,bandera
fork,tenedor
forn,horno
gast,huésped
gras,grasa
kapr,cabra
karb,carbón
kest,caja
korn,cuerno
krim,crimen
lamp,lámpara
mebl,mueble
mien,semblante
muŝ,mosca
nord,norte
past,masa
pilk,pelota
pint,punta
polv,polvo
pont,puente
prez,precio
rand,borde
regn,estado
seri,serie
sign,señal
sort,destino
spic,especia
vang,mejilla
vost,cola
vund,herida
botel,botella
buton,botón
cifer,cifra
faden,hilo
frunt,frente
haŭt,piel
honor,honorífico
insul,isla
kajer,cuaderno
kamen,chimenea
legom,verdura
liter,letra
metal,metal
pingl,aguja
polic,policía
polur,brillo
premi,premio
regul,regla
sezon,estación
ŝanc,suerte
ŝnur,cuerda
tabul,tabla
viand,carne
baston,palo
branĉ,rama
ĉemiz,camisa
doktor,doctorado
kravat,corbata
lecion,clase
maŝin,máquina
milion,millón
najbar,vecino
parenc,pariente
publik,público
scienc,ciencia
sekret,secreto
skatol,caja
soldat,soldado
spegul,espejo
ŝarĝ,carga
ŝrank,armario
tualet,inodoro
ĉapitr,capítulo
fromaĝ,queso
kondiĉ,condición
praktik,práctica
serpent,serpiente
ŝtrump,media
tegment,techo
telefon,teléfono
industri,industria
kilogram,kilo
okcident,oeste
pantalon,pantalones
abi,abeto
agl,águila
ber,baya
bot,bota
bul,bola
dat,fecha
glu,pegamento
jup,falda
kav,cueva
lan,lana
led,cuero
mod,moda
mor,costumbre
pin,pino
pip,tubo
piz,guisante
put,pozo
rel,riel
riz,arroz
rok,roca
suk,jugo
tem,tema
tub,tubo
tur,torre
vat,algodón
vaz,vaso
zon,cinturón
arme,ejército
bank,banco
bien,finca
bier,cerveza
bret,estante
brik,ladrillo
cikl,ciclo
ĉap,gorro
drat,alambre
epok,época
fask,haz束
feri,vacaciones
film,película
flam,llama
flos,balsa
fojn,heno
fulm,rayo
glob,esfera
grad,grado
gust,sabor
kadr,marco
krem,crema
kurb,curva
kurs,curso
larm,lágrima
leon,león
litr,litro
luks,lujo
meti,oficio
metr,metro
najl,clavo
nest,nido
pajl,paja
plac,plaza
plad,plato
plan,planificación
poet,poeta
pugn,puño
ring,anillo
sabl,arena
scen,escena
skal,escala
soci,social
spac,espacio
stal,establo
task,tarea
tomb,tumba
verm,gusano
vers,verso
viol,violeta
agord,armonía
balon,globo
bilet,boleto
burĝ,burgués
centr,centro
etaĝ,piso
farun,harina
figur,figura
frost,helada
gorĝ,garganta
grund,suelo
haven,puerto
hotel,hotel
humor,humor
karot,zanahoria
katar,catarro
kling,hoja
koton,algodón
kvant,cantidad
lepor,liebre
makul,mancha
manik,manga
